"DonorClientNm","RecipientClientNm","DonationDt","AmountPaid"
"Tenix Pty Limited","Liberal Party of Australia (Victorian Division)","22/09/2006 12:00:00 AM","7500.0000"
"Tenix Pty Limited","Progressive Business Association Inc","5/08/2006 12:00:00 AM","5500.0000"
"Tenix Pty Limited","Liberal Party of Australia, NSW Division","22/09/2006 12:00:00 AM","5000.0000"
"Tenix Pty Limited","National Party of Australia","28/02/2007 12:00:00 AM","5000.0000"
"Tenix Pty Limited","Australian Labor Party (ALP)","9/08/2006 12:00:00 AM","4000.0000"
"Tenix Pty Limited","National Party of Australia","3/10/2006 12:00:00 AM","3300.0000"
"Tenix Pty Limited","Liberal Party of Australia, NSW Division","31/08/2006 12:00:00 AM","2500.0000"
"Tenix Pty Limited","SA Progressive Business Incorporated","11/09/2006 12:00:00 AM","2500.0000"
"Tenix Pty Limited","Australian Labor Party (N.S.W. Branch)","3/07/2006 12:00:00 AM","2500.0000"
"Tenix Pty Limited","Liberal Party of Australia, NSW Division","12/04/2007 12:00:00 AM","2000.0000"
"Tenix Pty Limited","National Party of Australia - Victoria","16/11/2006 12:00:00 AM","2000.0000"
"Tenix Pty Limited","Liberal Party of Australia, NSW Division","26/10/2006 12:00:00 AM","1500.0000"
"Tenix Pty Limited","Australian Labor Party (Western Australian Branch)","29/11/2006 12:00:00 AM","1100.0000"
"Tenix Pty Limited","SA Progressive Business Incorporated","3/05/2007 12:00:00 AM","990.0000"
"Tenix Pty Limited","Progressive Business Association Inc","19/02/2007 12:00:00 AM","880.0000"
"Tenix Pty Limited","Liberal Party of Australia, NSW Division","20/10/2006 12:00:00 AM","750.0000"
"Tenix Pty Limited","Progressive Business Association Inc","1/03/2007 12:00:00 AM","675.0000"
"Tenix Pty Limited","National Party of Australia","10/10/2006 12:00:00 AM","660.0000"
"Tenix Pty Limited","National Party of Australia","24/08/2006 12:00:00 AM","550.0000"
"Tenix Pty Limited","Liberal Party of Australia (S.A. Division)","28/11/2006 12:00:00 AM","500.0000"
"Tenix Pty Limited","Australian Labor Party (Western Australian Branch)","14/05/2007 12:00:00 AM","476.0000"
"Tenix Pty Limited","Liberal Party of Australia, NSW Division","14/03/2007 12:00:00 AM","400.0000"
"Tenix Pty Limited","Liberal Party of Australia (S.A. Division)","9/05/2007 12:00:00 AM","250.0000"
"Tenix Pty Limited","Progressive Business Association Inc","4/09/2006 12:00:00 AM","225.0000"
"Tenix Pty Limited","Australian Labor Party (N.S.W. Branch)","20/07/2006 12:00:00 AM","200.0000"
"Tenix Pty Limited","Liberal Party of Australia, NSW Division","25/01/2007 12:00:00 AM","120.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","14/11/2006 12:00:00 AM","40000.0000"
"Terrace Tower Holdings Pty Limited","Australian Labor Party (N.S.W. Branch)","26/02/2007 12:00:00 AM","40000.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","3/05/2007 12:00:00 AM","22000.0000"
"Terrace Tower Holdings Pty Limited","Australian Labor Party (N.S.W. Branch)","19/04/2007 12:00:00 AM","15000.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","28/09/2006 12:00:00 AM","5500.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","28/08/2006 12:00:00 AM","5500.0000"
"Terrace Tower Holdings Pty Limited","Australian Labor Party (N.S.W. Branch)","15/02/2007 12:00:00 AM","5000.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","26/07/2006 12:00:00 AM","3000.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","28/08/2006 12:00:00 AM","2500.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","22/09/2006 12:00:00 AM","2000.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","27/11/2006 12:00:00 AM","2000.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","12/03/2007 12:00:00 AM","2000.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia (Victorian Division)","2/05/2007 12:00:00 AM","1500.0000"
"Terrace Tower Holdings Pty Limited","Liberal Party of Australia, NSW Division","2/02/2007 12:00:00 AM","120.0000"
"Teys Bros (Holdings) Pty Ltd","Australian Labor Party (State of Queensland)","28/08/2006 12:00:00 AM","30000.0000"
"The Donation Club","National Party of Australia - Victoria","3/11/2006 12:00:00 AM","150000.0000"
"The Donation Club","Australian Labor Party (Victorian Branch)","3/11/2006 12:00:00 AM","25000.0000"
"The Gandel Group Pty Ltd","Australian Labor Party (Victorian Branch)","25/10/2006 12:00:00 AM","50000.0000"
"The Marley Accommodation Centres","Australian Labor Party (State of Queensland)","11/08/2006 12:00:00 AM","20000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","25/06/2007 12:00:00 AM","20000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (ALP)","16/02/2007 12:00:00 AM","16500.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","10/05/2007 12:00:00 AM","12100.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","6/11/2006 12:00:00 AM","12000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","11/10/2006 12:00:00 AM","10000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","14/02/2007 12:00:00 AM","10000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia","1/05/2007 12:00:00 AM","8250.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia","11/05/2007 12:00:00 AM","8250.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","28/09/2006 12:00:00 AM","7500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","14/02/2007 12:00:00 AM","7000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","16/02/2007 12:00:00 AM","6600.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","20/03/2007 12:00:00 AM","5500.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","28/02/2007 12:00:00 AM","5500.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","4/09/2006 12:00:00 AM","5250.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","14/02/2007 12:00:00 AM","5000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","20/12/2006 12:00:00 AM","5000.0000"
"The Pharmacy Guild of Australia","National Party of Australia","20/02/2007 12:00:00 AM","5000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","31/08/2006 12:00:00 AM","5000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","13/11/2006 12:00:00 AM","4000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","23/04/2007 12:00:00 AM","4000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (ALP)","7/07/2006 12:00:00 AM","4000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","30/10/2006 12:00:00 AM","3850.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","16/11/2006 12:00:00 AM","3850.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","2/08/2006 12:00:00 AM","3300.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","27/05/2007 12:00:00 AM","3300.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","28/08/2006 12:00:00 AM","3000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia","5/10/2006 12:00:00 AM","3000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (ALP)","1/05/2007 12:00:00 AM","3000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","27/11/2006 12:00:00 AM","3000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","15/08/2006 12:00:00 AM","2750.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","31/05/2007 12:00:00 AM","2750.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","6/11/2006 12:00:00 AM","2500.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","10/08/2006 12:00:00 AM","2500.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","6/02/2007 12:00:00 AM","2500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","29/09/2006 12:00:00 AM","2500.0000"
"The Pharmacy Guild of Australia","Liberal Party (W.A. Division) Inc.","31/07/2006 12:00:00 AM","2500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","8/11/2006 12:00:00 AM","2500.0000"
"The Pharmacy Guild of Australia","National Party of Australia","12/06/2007 12:00:00 AM","2475.0000"
"The Pharmacy Guild of Australia","National Party of Australia","5/02/2007 12:00:00 AM","2100.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","31/01/2007 12:00:00 AM","2000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (ALP)","10/05/2007 12:00:00 AM","2000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","21/03/2007 12:00:00 AM","2000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","11/08/2006 12:00:00 AM","1500.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","19/02/2007 12:00:00 AM","1500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","31/08/2006 12:00:00 AM","1500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","5/03/2007 12:00:00 AM","1500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","21/09/2006 12:00:00 AM","1500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","16/10/2006 12:00:00 AM","1500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","22/08/2006 12:00:00 AM","1400.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","26/10/2006 12:00:00 AM","1400.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","15/08/2006 12:00:00 AM","1250.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","1/08/2006 12:00:00 AM","1200.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","9/11/2006 12:00:00 AM","1200.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","22/09/2006 12:00:00 AM","1200.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","13/03/2007 12:00:00 AM","1200.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","21/02/2007 12:00:00 AM","1125.0000"
"The Pharmacy Guild of Australia","National Party of Australia","11/08/2006 12:00:00 AM","1100.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","1/03/2007 12:00:00 AM","1050.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","31/07/2006 12:00:00 AM","1045.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","3/04/2007 12:00:00 AM","1000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","9/11/2006 12:00:00 AM","1000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","24/11/2006 12:00:00 AM","1000.0000"
"The Pharmacy Guild of Australia","Liberal Party (W.A. Division) Inc.","19/06/2007 12:00:00 AM","1000.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","14/03/2007 12:00:00 AM","1000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","20/11/2006 12:00:00 AM","1000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","19/10/2006 12:00:00 AM","1000.0000"
"The Pharmacy Guild of Australia","Liberal Party (W.A. Division) Inc.","30/03/2007 12:00:00 AM","1000.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","3/07/2006 12:00:00 AM","950.0000"
"The Pharmacy Guild of Australia","National Party of Australia","11/09/2006 12:00:00 AM","660.0000"
"The Pharmacy Guild of Australia","National Party of Australia","29/09/2006 12:00:00 AM","660.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","18/07/2006 12:00:00 AM","560.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","14/02/2007 12:00:00 AM","500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","23/08/2006 12:00:00 AM","500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","6/10/2006 12:00:00 AM","500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","11/08/2006 12:00:00 AM","500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","28/02/2007 12:00:00 AM","500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","28/11/2006 12:00:00 AM","500.0000"
"The Pharmacy Guild of Australia","Liberal Party (W.A. Division) Inc.","31/07/2006 12:00:00 AM","500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","4/09/2006 12:00:00 AM","500.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","4/09/2006 12:00:00 AM","475.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","29/11/2006 12:00:00 AM","450.0000"
"The Pharmacy Guild of Australia","National Party of Australia","15/11/2006 12:00:00 AM","450.0000"
"The Pharmacy Guild of Australia","National Party of Australia","18/01/2007 12:00:00 AM","360.0000"
"The Pharmacy Guild of Australia","National Party of Australia","29/09/2006 12:00:00 AM","330.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","10/08/2006 12:00:00 AM","300.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","21/08/2006 12:00:00 AM","250.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","31/08/2006 12:00:00 AM","250.0000"
"The Pharmacy Guild of Australia","National Party of Australia","15/12/2006 12:00:00 AM","250.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","29/01/2007 12:00:00 AM","240.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","20/07/2006 12:00:00 AM","220.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (N.S.W. Branch)","29/08/2006 12:00:00 AM","200.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","9/10/2006 12:00:00 AM","200.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","17/05/2007 12:00:00 AM","200.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","27/05/2007 12:00:00 AM","193.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","22/01/2007 12:00:00 AM","160.0000"
"The Pharmacy Guild of Australia","Liberal Party (W.A. Division) Inc.","31/12/2006 12:00:00 AM","150.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia (Victorian Division)","8/08/2006 12:00:00 AM","140.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","14/02/2007 12:00:00 AM","120.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","6/10/2006 12:00:00 AM","100.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","3/08/2006 12:00:00 AM","100.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia - Queensland Division","4/09/2006 12:00:00 AM","100.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","27/06/2007 12:00:00 AM","75.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","21/07/2006 12:00:00 AM","50.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","17/08/2006 12:00:00 AM","50.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","14/02/2007 12:00:00 AM","50.0000"
"The Pharmacy Guild of Australia","Australian Labor Party (State of Queensland)","21/07/2006 12:00:00 AM","40.0000"
"The Pharmacy Guild of Australia","Liberal Party of Australia, NSW Division","15/02/2007 12:00:00 AM","25.0000"
"The Village Building Co Limited","Liberal Party of Australia, NSW Division","2/02/2007 12:00:00 AM","25000.0000"
"The Village Building Co Limited","Liberal Party of Australia, NSW Division","2/03/2007 12:00:00 AM","10000.0000"
"The Village Building Co Limited","National Party of Australia","8/12/2006 12:00:00 AM","5000.0000"
"The Village Building Co Limited","National Party of Australia","16/01/2007 12:00:00 AM","5000.0000"
"The Village Building Co Limited","National Party of Australia","5/02/2007 12:00:00 AM","5000.0000"
"The Village Building Co Limited","Liberal Party of Australia - ACT Division","28/06/2007 12:00:00 AM","5000.0000"
"The Village Building Co Limited","Liberal Party of Australia, NSW Division","12/10/2006 12:00:00 AM","5000.0000"
"The Village Building Co Limited","Liberal Party of Australia, NSW Division","12/10/2006 12:00:00 AM","5000.0000"
"The Village Building Co Limited","Liberal Party of Australia - ACT Division","16/02/2007 12:00:00 AM","2500.0000"
"The Village Building Co Limited","Liberal Party of Australia - ACT Division","1/08/2006 12:00:00 AM","2420.0000"
"The Village Building Co Limited","Liberal Party of Australia - ACT Division","21/03/2007 12:00:00 AM","1650.0000"
"The Village Building Co Limited","Liberal Party of Australia - ACT Division","4/05/2007 12:00:00 AM","1500.0000"
"The Village Building Co Limited","Australian Labor Party (ACT Branch)","23/05/2007 12:00:00 AM","1400.0000"
"The Village Building Co Limited","Liberal Party of Australia, NSW Division","23/04/2007 12:00:00 AM","1000.0000"
"The Village Building Co Limited","National Party of Australia","31/10/2006 12:00:00 AM","1000.0000"
"The Village Building Co Limited","Australian Labor Party (N.S.W. Branch)","16/02/2007 12:00:00 AM","1000.0000"
"The Village Building Co Limited","Australian Labor Party (N.S.W. Branch)","2/03/2007 12:00:00 AM","1000.0000"
"The Village Building Co Limited","Liberal Party of Australia - Queensland Division","26/03/2007 12:00:00 AM","1000.0000"
"The Village Building Co Limited","Liberal Party of Australia - Queensland Division","19/07/2006 12:00:00 AM","1000.0000"
"The Village Building Co Limited","Liberal Party of Australia - ACT Division","16/11/2006 12:00:00 AM","650.0000"
"The Village Building Co Limited","Liberal Party of Australia, NSW Division","19/10/2006 12:00:00 AM","500.0000"
"The Village Building Co Limited","Liberal Party of Australia, NSW Division","16/02/2007 12:00:00 AM","250.0000"
"The Village Building Co Limited","Liberal Party of Australia - ACT Division","25/07/2006 12:00:00 AM","40.0000"
"Thiess Pty Ltd","Australian Labor Party (N.S.W. Branch)","25/07/2006 12:00:00 AM","30000.0000"
"Thiess Pty Ltd","Liberal Party of Australia - Queensland Division","14/07/2006 12:00:00 AM","15000.0000"
"Thiess Pty Ltd","Australian Labor Party (N.S.W. Branch)","25/10/2006 12:00:00 AM","13636.3600"
"Thiess Pty Ltd","Australian Labor Party (Western Australian Branch)","19/12/2006 12:00:00 AM","10000.0000"
"Thiess Pty Ltd","Liberal Party of Australia","23/01/2007 12:00:00 AM","10000.0000"
"Thiess Pty Ltd","Liberal Party of Australia, NSW Division","9/05/2007 12:00:00 AM","10000.0000"
"Thiess Pty Ltd","Australian Labor Party (ALP)","16/02/2007 12:00:00 AM","6500.0000"
"Thiess Pty Ltd","Australian Labor Party (State of Queensland)","9/01/2007 12:00:00 AM","5000.0000"
"Thiess Pty Ltd","Liberal Party of Australia - Queensland Division","5/10/2006 12:00:00 AM","5000.0000"
"Thiess Pty Ltd","Liberal Party of Australia, NSW Division","26/06/2007 12:00:00 AM","5000.0000"
"Thiess Pty Ltd","Australian Labor Party (State of Queensland)","1/03/2007 12:00:00 AM","3500.0000"
"Thiess Pty Ltd","Australian Labor Party (ALP)","7/08/2006 12:00:00 AM","3000.0000"
"Thiess Pty Ltd","Australian Labor Party (State of Queensland)","31/07/2006 12:00:00 AM","3000.0000"
"Thiess Pty Ltd","Australian Labor Party (State of Queensland)","25/07/2006 12:00:00 AM","3000.0000"
"Thiess Pty Ltd","Liberal Party of Australia - Queensland Division","11/12/2006 12:00:00 AM","2500.0000"
"Thiess Pty Ltd","Australian Labor Party (Victorian Branch)","24/10/2006 12:00:00 AM","2000.0000"
"Thiess Pty Ltd","Australian Labor Party (State of Queensland)","12/03/2007 12:00:00 AM","1818.1800"
"Thiess Pty Ltd","Liberal Party of Australia - Queensland Division","12/09/2006 12:00:00 AM","1363.6400"
"Thiess Pty Ltd","Liberal Party of Australia - Queensland Division","4/12/2006 12:00:00 AM","1000.0000"
"Thiess Pty Ltd","Liberal Party of Australia - Queensland Division","21/09/2006 12:00:00 AM","1000.0000"
"Thiess Pty Ltd","Liberal Party of Australia (Victorian Division)","28/08/2006 12:00:00 AM","1000.0000"
"Thiess Pty Ltd","Australian Labor Party (Victorian Branch)","28/08/2006 12:00:00 AM","1000.0000"
"Thiess Pty Ltd","Australian Labor Party (Victorian Branch)","27/09/2006 12:00:00 AM","1000.0000"
"Thiess Pty Ltd","Australian Labor Party (Victorian Branch)","24/10/2006 12:00:00 AM","1000.0000"
"Thiess Pty Ltd","Liberal Party of Australia (Victorian Division)","23/02/2007 12:00:00 AM","1000.0000"
"Thiess Pty Ltd","Australian Labor Party (N.S.W. Branch)","20/02/2007 12:00:00 AM","900.0000"
"Thiess Pty Ltd","Australian Labor Party (Victorian Branch)","20/03/2007 12:00:00 AM","800.0000"
"Thiess Pty Ltd","Australian Labor Party (N.S.W. Branch)","2/03/2007 12:00:00 AM","500.0000"
"Thiess Pty Ltd","Australian Labor Party (State of Queensland)","23/03/2007 12:00:00 AM","500.0000"
"Thiess Pty Ltd","Australian Labor Party (State of Queensland)","21/07/2006 12:00:00 AM","420.0000"
"Thiess Pty Ltd","Liberal Party of Australia (Victorian Division)","19/10/2006 12:00:00 AM","272.7300"
"Thiess Pty Ltd","Australian Labor Party (N.S.W. Branch)","30/04/2007 12:00:00 AM","200.0000"
"Thiess Pty Ltd","Australian Labor Party (N.S.W. Branch)","25/07/2006 12:00:00 AM","181.8200"
"Thiess Pty Ltd","Australian Labor Party (N.S.W. Branch)","3/01/2007 12:00:00 AM","181.8200"
"Thiess Pty Ltd","Australian Labor Party (Victorian Branch)","16/05/2007 12:00:00 AM","177.2700"
"Thiess Pty Ltd","Liberal Party of Australia - Queensland Division","9/03/2007 12:00:00 AM","45.4500"
"Tiffany Development Pty Ltd","Australian Labor Party (N.S.W. Branch)","2/03/2007 12:00:00 AM","11000.0000"
"Transfield Corporate Pty Limited","Australian Labor Party (N.S.W. Branch)","5/04/2007 12:00:00 AM","30000.0000"
"Transfield Corporate Pty Limited","Liberal Party of Australia, NSW Division","14/02/2007 12:00:00 AM","20000.0000"
"Transfield Services (Australia) Pty Ltd","Australian Labor Party (Victorian Branch)","29/09/2006 12:00:00 AM","15000.0000"
"Transfield Services (Australia) Pty Ltd","Australian Labor Party (N.S.W. Branch)","9/03/2007 12:00:00 AM","15000.0000"
"Transfield Services (Australia) Pty Ltd","Australian Labor Party (N.S.W. Branch)","12/03/2007 12:00:00 AM","5000.0000"
"Transfield Services (Australia) Pty Ltd","Australian Labor Party (Western Australian Branch)","23/03/2007 12:00:00 AM","4000.0000"
"Transfield Services (Australia) Pty Ltd","Australian Labor Party (N.S.W. Branch)","13/11/2006 12:00:00 AM","1500.0000"
"Transfield Services (Australia) Pty Ltd","Liberal Party of Australia, NSW Division","29/09/2006 12:00:00 AM","1000.0000"
"Transfield Services (Australia) Pty Ltd","Australian Labor Party (N.S.W. Branch)","8/11/2006 12:00:00 AM","250.0000"
"Transurban Limited","Liberal Party of Australia (Victorian Division)","1/11/2006 12:00:00 AM","10000.0000"
"Transurban Limited","Progressive Business Association Inc","14/06/2007 12:00:00 AM","8550.0000"
"Transurban Limited","Liberal Party of Australia (Victorian Division)","12/04/2007 12:00:00 AM","7000.0000"
"Transurban Limited","Progressive Business Association Inc","24/04/2007 12:00:00 AM","5500.0000"
"Transurban Limited","Progressive Business Association Inc","5/09/2006 12:00:00 AM","5500.0000"
"Transurban Limited","Australian Labor Party (Victorian Branch)","2/03/2007 12:00:00 AM","5000.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","6/10/2006 12:00:00 AM","5000.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","7/02/2007 12:00:00 AM","5000.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","2/03/2007 12:00:00 AM","5000.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","21/06/2007 12:00:00 AM","5000.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","9/03/2007 12:00:00 AM","5000.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","16/05/2007 12:00:00 AM","2500.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","1/11/2006 12:00:00 AM","2500.0000"
"Transurban Limited","Australian Labor Party (Victorian Branch)","1/12/2006 12:00:00 AM","2500.0000"
"Transurban Limited","National Party of Australia","15/06/2007 12:00:00 AM","2475.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","27/09/2006 12:00:00 AM","2200.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","26/04/2007 12:00:00 AM","2000.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","20/11/2006 12:00:00 AM","2000.0000"
"Transurban Limited","Progressive Business Association Inc","27/03/2007 12:00:00 AM","1800.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","21/07/2006 12:00:00 AM","1750.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","6/10/2006 12:00:00 AM","1650.0000"
"Transurban Limited","Progressive Business Association Inc","16/05/2007 12:00:00 AM","1399.0000"
"Transurban Limited","Australian Labor Party (Victorian Branch)","1/10/2006 12:00:00 AM","1300.0000"
"Transurban Limited","Liberal Party of Australia","8/05/2007 12:00:00 AM","1250.0000"
"Transurban Limited","Liberal Party of Australia (Victorian Division)","31/10/2006 12:00:00 AM","1200.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","28/08/2006 12:00:00 AM","1200.0000"
"Transurban Limited","Australian Labor Party (Victorian Branch)","1/04/2007 12:00:00 AM","1200.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","27/09/2006 12:00:00 AM","1100.0000"
"Transurban Limited","Liberal Party of Australia (Victorian Division)","5/09/2006 12:00:00 AM","1100.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","20/04/2007 12:00:00 AM","1100.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","29/11/2006 12:00:00 AM","1000.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","1/03/2007 12:00:00 AM","1000.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","1/03/2007 12:00:00 AM","1000.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","1/02/2007 12:00:00 AM","1000.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","2/03/2007 12:00:00 AM","1000.0000"
"Transurban Limited","Liberal Party of Australia (Victorian Division)","3/11/2006 12:00:00 AM","1000.0000"
"Transurban Limited","Australian Labor Party (Victorian Branch)","9/03/2007 12:00:00 AM","1000.0000"
"Transurban Limited","Australian Labor Party (N.S.W. Branch)","6/10/2006 12:00:00 AM","1000.0000"
"Transurban Limited","Liberal Party of Australia, NSW Division","21/02/2007 12:00:00 AM","800.0000"
